ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
689,Manual,SI,DK 234,Algodon,SI,Manual,NO,6,40,82,60000,11,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,115,0,0,0,0,0,0,0,0,0,3,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,0,BUENO,NINGUNO,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,32.03,24.57,28.3,7.46,14724.93,0.08,192,0.12,80.58,33.36,24.55,28.96,8.81,22134.4,0.38,291.8,0.12,78.48,32.66,23.59,28.13,9.07,12055.29,0.19,188.5,0.23,80.19,3398.84
1981,Manual,SI,DK 234 YGRR,Algodon,SI,Manual,NO,4,51,65,75000,9,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1.6,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,20,SI,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34,MUY AFECTADAS,NO,NO,SI,SI,REGULAR,34,LENTO A MUY LENTO,NINGUNO,0,0,0,33.33,0,0,0,66.67,0,0,0,0,0,33.33,0,0,66.67,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.39,24.47,28.93,8.92,8654.82,0.35,49.4,0.09,82.04,4186.05
2363,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Manual,SI,15,49,67,70000,16,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,66,0,0,4,0,0,48,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,55,45,0,0,0,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.49,24.43,28.96,9.06,18609.21,0.39,144.1,0.12,81.93,5116.28
46,Mecanizado,NO,Otro,Algodon,SI,Manual,NO,5,63,60,60000,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,PLANO O LLANO,PLANO,3,7,SIN ROCAS,SI,19,1.7,SI,6,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,SI,NO,NO,NO,BUENO,6,LENTO A MUY LENTO,NINGUNO,0,0,0,0,54.65,0,0,45.35,0,0,100,0,0,0,0,0,0,0,32.32,24.28,28.3,8.04,14809.63,0.15,182.9,0.1,81.22,32.6,23.81,28.2,8.79,23980,0.16,282.1,0.16,80.52,32.19,23.54,27.86,8.65,11066.68,0.03,223.2,0.29,81.84,5302.33
2328,Mecanizado,SI,DK 234,Algodon,SI,Manual,SI,5,85,56,42000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,50,BUENO,NINGUNO,0,0,0,0,0,0,66,34,0,0,0,0,0,0,100,0,0,0,33.38,24.48,28.93,8.9,15307.87,0.45,188,0.15,80.9,34.64,24.8,29.72,9.84,22929.24,0.6,255.9,0.14,78.65,33.45,24.33,28.89,9.13,12948.28,0.29,126.4,0.18,81.37,2046.51
2503,Manual,NO,PAC 105,Maiz,NO,Manual,SI,5,51,77,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,SI,35,12,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,35,BUENO,NINGUNO,0,0,0,0,0,0,50,50,0,0,0,0,0,100,0,0,0,0,33.32,24.32,28.82,9.01,14608.84,0.38,198.3,0.15,80.55,34.44,24.72,29.58,9.73,22710.93,0.57,242.8,0.12,79.09,33.39,24.36,28.88,9.04,13693.14,0.33,118.4,0.17,81.94,3809.3
2637,Manual,NO,Otro,Algodon,NO,Manual,NO,6,58,92,50000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,60,0,0,0,3,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,SI,23,3,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA,NO HAY,NO HAY,NO,SI,20,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,23,BUENO,NINGUNO,0,0,0,0,65,35,0,0,0,0,0,100,0,0,0,0,0,0,34.03,24.64,29.33,9.39,15263.79,0.6,198.6,0.18,79.25,34.3,24.69,29.5,9.6,22441.05,0.5,253.4,0.14,78.82,33.66,24.53,29.09,9.13,22540.51,0.42,148.3,0.1,81.55,4081.4
1978,Mecanizado,NO,PAC 105,Algodon,SI,Manual,NO,5,53,63,62500,9,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,92,0,0,0,0,0,0,0,0,0,2,3.5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60,BUENO,LENTO,0,0,66.67,0,0,0,0,33.33,0,0,0,0,0,100,0,0,0,0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318,0.21,81.42,33.36,24.71,29.03,8.65,8850.67,0.42,34.6,0,82.71,3488.37
2498,Mecanizado,SI,DK 234,Algodon,NO,Manual,SI,5,42,65,60000,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,SI,28,8,NO,-1,NO,ATERRONADA,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,30,BUENO,NINGUNO,0,60,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,33.38,24.48,28.93,8.9,15307.87,0.45,188,0.15,80.9,34.64,24.8,29.72,9.84,22929.24,0.6,255.9,0.14,78.65,33.71,24.03,28.87,9.67,5867.51,0.4,51.1,0.13,79.9,4279.07
2053,Manual,NO,DK 234 YGRR,Algodon,NO,Manual,NO,3,46,84,60000,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,21,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,26,LENTO A MUY LENTO,NINGUNO,0,28.33,0,0,0,0,0,0,71.67,0,0,100,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.42,24.54,28.98,8.88,13699.29,0.39,86.1,0.08,82.36,3720.93
2206,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,NO,3,46,83,60000,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6.5,SIN ROCAS,NO,-1,-1,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,POCO AFECTADAS,NO,NO,SI,NO,BUENO,26,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,0,0,61.67,0,100,0,0,0,0,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.45,24.61,29.03,8.84,13265.87,0.4,85.7,0.09,82.49,4004.65
4200,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,47,99,74000,7,0,0,0,0,0,0,2,2,0,0,0,1,0,57.5,0,63,0,0,0,0,0,50,0,1,0,3,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,70,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,44.29,55.71,0,0,0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.43,22.65,27.54,9.78,21638.98,0.09,327.2,0.17,79.59,5651.16
4088,Mecanizado,SI,DK 234,Algodon,NO,Manual,NO,4,47,87,63000,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6.5,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,17,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,73.33,26.67,0,0,100,0,0,0,0,0,0,0,33.05,24.18,28.62,8.87,16427.75,0.35,316.1,0.22,80.05,33.38,23.71,28.55,9.67,23961.04,0.28,168.5,0.1,78.48,32.05,22.5,27.28,9.55,16000.33,0.02,159.3,0.1,80.05,5053.49
2276,Mecanizado,NO,PAC 105,Maiz,SI,Manual,NO,5,47,82,55000,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,30,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,POCO AFECTADAS,NO,NO,SI,NO,BUENO,30,LENTO A MUY LENTO,NINGUNO,0,42.19,57.81,0,0,0,0,0,0,0,57.81,42.19,0,0,0,0,0,0,33.49,23.8,28.65,9.7,14490.63,0.32,227.5,0.2,81.1,33.52,23.81,28.67,9.71,23999.98,0.36,351.2,0.17,85.65,32.43,24.1,28.27,8.33,14060.65,0.03,208.7,0.22,85.68,3051.16
1953,Mecanizado,NO,DK 234,Algodon,SI,Manual,SI,5,48,76,72000,15,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,90,0,0,0,4,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,59,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,SI,REGULAR,59,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.34,24.59,28.97,8.75,11958.45,0.38,64.5,0.06,82.69,4897.67
669,Manual,NO,Otro,Algodon,SI,Manual,NO,6,42,77,60000,10,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,69,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,45,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,45,BUENO,NINGUNO,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,32.17,24.7,28.43,7.47,14710.2,0.12,168.7,0.1,80.35,33.3,24.53,28.92,8.78,22027.11,0.38,315.1,0.14,78.5,32.9,23.61,28.26,9.29,11112.94,0.21,159.3,0.18,79.57,2790.7
1939,Mecanizado,NO,DK 234,Algodon,NO,Manual,NO,4,48,78,60000,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,25,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,30,0,70,0,70,30,0,0,0,0,0,0,33.99,23.82,28.9,10.17,15018.07,0.42,182.9,0.18,80.72,33.16,23.74,28.45,9.42,23451.77,0.29,389.2,0.21,86.12,32.48,24.27,28.38,8.22,12825.37,0.03,170.7,0.18,85.99,1130.23
2102,Mecanizado,NO,PAC 105,Algodon,SI,Manual,NO,8,55,60,75000,11,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,161,0,0,0,0,0,30,0,0,0,5,1.2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60,BUENO,NINGUNO,0,0,0,0,28.33,0,0,71.67,0,0,0,0,0,71.67,0,0,28.33,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.35,24.48,28.91,8.87,9714.52,0.35,54.8,0.08,82.31,2755.81
1908,Manual,NO,Otro,Maiz,SI,Manual,SI,4,48,77,73000,18,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,23,0,0,0,0,0,30,0,0,0,2,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.32,24.32,28.82,9.01,14608.84,0.38,198.3,0.15,80.55,34.44,24.72,29.58,9.73,22710.93,0.57,242.8,0.12,79.09,33.41,24.35,28.88,9.06,12170.77,0.34,113,0.19,81.78,4709.3
3050,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,4,48,84,55000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,18,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,15,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,18,LENTO A MUY LENTO,NINGUNO,0,71.67,0,0,0,0,0,28.33,0,0,100,0,0,0,0,0,0,0,31.89,24.77,28.33,7.12,14404.68,0.02,268.6,0.18,82.7,33.23,25.23,29.23,8.01,22736.46,0.19,109.7,0.05,79.59,32.61,24.92,28.76,7.68,17403.19,0.15,0,0,73.08,5597.67
2943,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,5,47,84,60000,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,19,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,12,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,19,LENTO A MUY LENTO,NINGUNO,0,30,0,0,0,0,70,0,0,0,70,30,0,0,0,0,0,0,31.96,24.8,28.38,7.16,13459.33,0.02,105,0.1,88.5,33.27,25.09,29.18,8.18,22923.88,0.17,163.8,0.07,83.54,32.57,24.81,28.69,7.76,15011.18,0.15,15.1,0.03,82.33,4958.14
1913,Mecanizado,SI,P3966 (Pioneer),Algodon,SI,Manual,NO,5,78,48,75000,17,1,0,0,0,0,0,2,1,0,0,1,0,0,0,11.25,28,0,11.25,0,0,11.25,30,0,0,1,3,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,55,45,0,0,0,34,24.77,29.39,9.23,15588.59,0.48,104.6,0.05,78.77,33.86,24.31,29.08,9.55,22479.53,0.45,306.6,0.19,80.52,33.48,24.66,29.07,8.82,12856.85,0.41,85.7,0.09,82.5,4476.74
2095,Mecanizado,NO,PIONEER 30F32,Algodon,SI,Manual,SI,5,47,70,72000,18,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,138,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,58.33,41.67,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.42,24.44,28.93,8.97,9414,0.36,50.3,0.08,81.92,4520.93
2361,Mecanizado,NO,Otro,Algodon,SI,Manual,NO,5,48,80,71000,16,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,68,0,0,4.4,0,0,49.8,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,53.33,46.67,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.42,24.54,28.98,8.88,13699.29,0.39,86.1,0.08,82.36,5116.28
3736,Manual,SI,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,4,45,85,60000,7,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,26,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,10,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,26,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,58.33,41.67,0,0,100,0,0,0,0,0,0,0,33.27,24.47,28.87,8.8,15320.63,0.42,413.8,0.25,80,33.24,23.8,28.52,9.44,22778.46,0.28,239,0.16,78.98,32.45,22.57,27.51,9.88,15162.35,0.05,173,0.16,79.23,6006.98
4293,Manual,NO,ADV 9293 (Syngenta),Maiz,SI,Mecanizada,NO,4,36,90,62000,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,3,2,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,65,BUENO,NINGUNO,0,30.77,0,0,0,0,0,69.23,0,0,0,0,0,40,60,0,0,0,32.94,24.09,28.51,8.85,15010.44,0.35,409.4,0.28,80.36,33.23,23.53,28.38,9.7,23864.03,0.21,249.3,0.17,78.59,31.88,22.37,27.13,9.51,12684.8,0.03,233,0.15,80.31,5180.23
2048,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,NO,4,46,85,55000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,5,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38,POCO AFECTADAS,NO,NO,SI,NO,ESPACIADO,38,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,53.33,46.67,0,0,100,0,0,0,0,0,0,0,33.36,23.79,28.57,9.57,14347.75,0.3,234.7,0.2,81.3,33.62,23.8,28.71,9.83,24224.37,0.38,333.7,0.16,85.48,32.43,24.11,28.27,8.32,14415.89,0.03,226.2,0.24,85.69,2669.77
4031,Mecanizado,SI,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,NO,5,46,84,75000,8,1,0,0,0,0,0,2,2,0,0,1,4,0,0,1.5,115,0,2.5,0,0,30,30,0,0,2,3,3,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,68,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,48.53,51.47,0,0,0,33.3,24.29,28.8,9.01,15429.55,0.4,395.4,0.25,79.88,33.26,23.69,28.48,9.57,23213.61,0.26,245.1,0.16,78.74,32.11,22.45,27.28,9.66,15034.96,0.05,164,0.16,79.94,6246.51
4135,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,46,84,75000,7,2,0,0,0,0,0,2,2,0,0,1,0,0,0,1.5,115,0,2.5,0,0,30,30,0,0,2,3,3,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,69,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,47.83,52.17,0,0,0,33.35,24.47,28.91,8.88,15416.88,0.42,411.4,0.25,79.83,33.28,23.8,28.54,9.48,22871.44,0.28,248.5,0.16,78.92,32.38,22.44,27.41,9.93,15557.37,0.05,166,0.16,79.29,6232.56
4207,Manual,NO,PIONEER 30F35 H,Maiz,SI,Manual,NO,6,48,82,65000,16,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,69,0,0,0,0,0,60,0,0,0,4,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,17,POCO AFECTADAS,NO,NO,NO,NO,REGULAR,65,BUENO,NINGUNO,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.31,24.45,28.88,8.86,15301.82,0.42,412.8,0.28,80.03,33.29,23.77,28.53,9.53,23027.95,0.28,237.7,0.14,78.82,32.25,22.42,27.33,9.83,15704.26,0.05,166,0.15,79.59,4672.09
