ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
4176,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Mecanizada,NO,6,49,85,60000,19,0,0,0,0,0,0,0,3,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,3.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,LENTO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.11,24.47,28.79,8.64,15224.75,0.4,414.8,0.25,80.5,33.26,23.86,28.56,9.4,22784.95,0.29,235.5,0.16,78.88,32.32,22.45,27.38,9.88,17308.8,0.05,179.2,0.14,79.5,7151.16
3934,Manual,SI,P3966 (Pioneer),Algodon,NO,Manual,NO,4,48,80,63000,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,19,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,19,LENTO A MUY LENTO,NINGUNO,0,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27,24.55,28.91,8.72,15147.76,0.42,363.0,0.2,80.22,33.17,23.91,28.54,9.26,22528.94,0.26,247.9,0.16,79.04,32.94,22.89,27.92,10.05,14710.83,0.14,172.8,0.2,78.91,5816.28
1886,Manual,NO,PAC 105,Algodon,SI,Manual,NO,4,46,78,60000,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,35,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,MUY AFECTADAS,NO,NO,SI,NO,REGULAR,35,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,55.0,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,23.9,29.09,10.39,15633.48,0.48,160.3,0.15,80.48,32.99,23.73,28.36,9.25,22941.95,0.26,389.2,0.21,86.37,32.53,24.22,28.37,8.31,12231.3,0.03,170.7,0.19,86.02,2883.72
3036,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,5,46,86,71000,4,0,0,0,0,0,1,0,1,0,1,0,2,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,0.0,0,0,0,2,4.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,70,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.57,51.43,0.0,0.0,0.0,32.74,23.99,28.37,8.75,14713.04,0.18,270.2,0.18,82.28,33.63,24.5,29.07,9.13,22406.51,0.5,129.3,0.07,80.28,34.73,23.79,29.26,10.94,17766.47,0.82,0.0,0.0,73.42,3579.07
4028,Mecanizado,SI,Otro,Algodon,NO,Manual,SI,5,45,85,72000,15,0,0,0,0,0,0,2,2,0,0,1,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,58,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.27,24.47,28.87,8.8,15320.63,0.42,413.8,0.25,80.0,33.24,23.8,28.52,9.44,22778.46,0.28,239.0,0.16,78.98,32.45,22.55,27.5,9.89,15607.88,0.05,175.5,0.16,79.2,6076.74
2937,Manual,NO,DK7088,Maiz,NO,Manual,NO,4,48,83,60000,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,27,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,17,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,27,LENTO A MUY LENTO,NINGUNO,0,43.33,0.0,0.0,0.0,0.0,0.0,56.67,0.0,0.0,56.67,43.33,0.0,0.0,0.0,0.0,0.0,0.0,32.1,24.82,28.46,7.29,13956.84,0.02,98.0,0.1,88.2,33.27,25.08,29.17,8.19,22720.54,0.19,163.8,0.07,83.37,32.55,24.75,28.65,7.8,14745.36,0.13,15.1,0.03,82.34,3763.95
4264,Mecanizado,NO,PIONEER 30F35 HRR,Algodon,SI,Mecanizada,NO,6,50,84,69800,17,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,65,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.27,24.47,28.87,8.8,15353.37,0.42,414.8,0.25,80.03,33.24,23.83,28.54,9.41,22807.7,0.28,238.7,0.16,78.96,32.25,22.43,27.34,9.82,17258.79,0.05,176.0,0.14,79.55,6027.91
4158,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,NO,5,52,82,61000,16,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,3,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,0.0,0.0,0.0,28.33,0.0,0.0,71.67,0.0,0.0,0.0,0.0,0.0,28.33,71.67,0.0,0.0,0.0,33.27,24.47,28.87,8.8,15353.37,0.42,414.8,0.25,80.03,33.24,23.83,28.54,9.41,22807.7,0.28,238.7,0.16,78.96,32.29,22.42,27.35,9.87,16928.55,0.05,176.0,0.14,79.47,6197.67
4309,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Mecanizada,NO,6,49,83,60000,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.35,24.47,28.91,8.88,15416.88,0.42,411.4,0.25,79.83,33.28,23.8,28.54,9.48,22871.44,0.28,248.5,0.16,78.92,32.22,22.42,27.32,9.8,16499.49,0.05,166.0,0.15,79.63,6245.35
2922,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,3,45,85,62000,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,SI,13,4.0,SI,18,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,16,LENTO A MUY LENTO,NINGUNO,0,28.33,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,71.67,28.33,0.0,0.0,0.0,0.0,0.0,0.0,31.95,24.8,28.38,7.16,14550.35,0.02,174.0,0.18,88.88,33.21,25.17,29.19,8.04,21873.43,0.19,63.8,0.05,84.63,32.29,24.98,28.64,7.31,13349.69,0.03,115.1,0.06,82.31,4343.02
697,Mecanizado,SI,DK 234,Algodon,SI,Manual,NO,5,41,81,62000,6,0,0,0,0,0,0,1,0,1,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,SI,27,11.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,27,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.02,24.51,28.26,7.51,14772.68,0.08,185.4,0.12,80.35,33.36,24.55,28.96,8.81,22134.36,0.38,325.0,0.14,78.48,32.67,23.61,28.14,9.06,11689.3,0.2,155.3,0.2,80.13,2860.47
2286,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Mecanizada,NO,4,48,78,55000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13,POCO AFECTADAS,NO,NO,SI,NO,ESPACIADO,60,BUENO,NINGUNO,0,0.0,51.67,48.33,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,24.32,28.77,8.9,14180.5,0.28,234.7,0.2,81.47,33.73,24.58,29.15,9.15,24390.04,0.4,333.7,0.16,85.26,32.45,24.43,28.44,8.03,12523.37,0.03,179.2,0.21,85.17,3861.63
2936,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,46,83,60000,8,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,SI,17,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,20,LENTO A MUY LENTO,NINGUNO,0,26.67,0.0,0.0,0.0,0.0,73.33,0.0,0.0,0.0,73.33,26.67,0.0,0.0,0.0,0.0,0.0,0.0,32.05,24.93,28.5,7.12,14802.14,0.02,212.2,0.2,89.01,32.94,25.09,29.02,7.85,21173.19,0.16,105.6,0.09,85.57,32.68,24.9,28.79,7.78,14071.68,0.08,100.0,0.03,82.29,5018.6
4325,Manual,NO,Otro,Algodon,SI,Mecanizada,NO,6,49,86,75000,16,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.07,24.52,28.8,8.55,15082.03,0.4,412.1,0.25,80.78,33.24,23.88,28.56,9.35,22662.63,0.28,221.8,0.14,78.8,32.41,22.52,27.47,9.89,17839.01,0.07,197.3,0.16,79.45,7723.26
4263,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,6,50,83,68000,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,4,3.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60,BUENO,LENTO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.69,22.82,27.75,9.87,17226.78,0.12,204.3,0.17,79.21,6225.0
2200,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,NO,4,48,82,55000,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,MUY AFECTADAS,NO,NO,SI,NO,REGULAR,25,LENTO A MUY LENTO,NINGUNO,0,36.67,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,24.89,29.59,9.39,15925.34,0.5,98.2,0.05,78.17,33.74,24.32,29.03,9.42,22363.23,0.43,306.6,0.19,80.89,33.45,24.58,29.02,8.88,14023.91,0.43,85.7,0.08,82.03,3813.95
1953,Mecanizado,NO,DK 234,Algodon,SI,Manual,SI,5,48,76,72000,15,1,0,0,0,0,2,0,1,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,90.0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,59,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,SI,REGULAR,59,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.34,24.59,28.97,8.75,11958.45,0.38,64.5,0.06,82.69,4897.67
3755,Mecanizado,SI,DK 234,Algodon,NO,Mecanizada,NO,4,46,98,60000,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,34.5,0,0.0,0.0,0,0.0,0.0,0,0,0,1,2.0,PLANO O LLANO,PLANO,2,6.5,SIN ROCAS,SI,13,11.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,PLANTAS NORMALES,NO,NO,NO,SI,ESPACIADO,32,BUENO,NINGUNO,0,0.0,0.0,0.0,78.33,21.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,23.84,28.38,9.06,16501.17,0.3,332.4,0.22,83.89,32.57,23.21,27.89,9.37,23862.81,0.16,174.8,0.12,83.35,31.75,23.53,27.64,8.22,20013.41,0.0,172.5,0.08,83.13,5720.93
2644,Manual,SI,Otro,Maiz,NO,Manual,SI,5,52,88,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,NO,SI,REGULAR,40,BUENO,NINGUNO,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.03,24.64,29.33,9.39,15263.79,0.6,198.6,0.18,79.25,34.3,24.69,29.5,9.6,22441.05,0.5,253.4,0.14,78.82,33.61,24.46,29.03,9.16,18279.83,0.4,136.9,0.12,81.49,4186.05
4319,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Mecanizada,NO,5,52,78,67600,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,24,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.27,24.47,28.87,8.8,15353.37,0.42,414.8,0.25,80.03,33.24,23.83,28.54,9.41,22807.7,0.28,238.7,0.16,78.96,32.46,22.56,27.51,9.9,15498.54,0.05,173.5,0.16,79.23,6140.47
2328,Mecanizado,SI,DK 234,Algodon,SI,Manual,SI,5,85,56,42000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,50,BUENO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.38,24.48,28.93,8.9,15307.87,0.45,188.0,0.15,80.9,34.64,24.8,29.72,9.84,22929.24,0.6,255.9,0.14,78.65,33.45,24.33,28.89,9.13,12948.28,0.29,126.4,0.18,81.37,2046.51
2909,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,5,46,95,73000,6,0,0,0,0,0,0,2,1,0,0,1,2,0,0.0,0.0,80.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,4.0,PLANO O LLANO,PLANO,3,6.0,SIN ROCAS,NO,-1,-1.0,SI,20,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,23,LENTO A MUY LENTO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62,23.99,28.3,8.63,14410.85,0.15,268.6,0.18,82.55,33.81,24.55,29.18,9.26,22604.95,0.53,109.7,0.05,79.79,34.99,24.01,29.5,10.99,21864.94,0.88,0.0,0.0,73.1,5180.23
4189,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,5,47,97,72000,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0.0,0.0,109.0,0,0.0,0.0,0,0.0,20.0,0,0,0,3,3.0,PLANO O LLANO,PLANO,3,6.0,SIN ROCAS,NO,-1,-1.0,SI,20,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,SI,NO,SI,SI,REGULAR,20,LENTO A MUY LENTO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45.45,54.55,0.0,0.0,0.0,33.28,24.84,29.06,8.44,14845.46,0.4,262.7,0.15,80.3,33.19,24.02,28.61,9.17,22319.79,0.29,330.5,0.17,78.96,32.65,22.62,27.63,10.03,21579.56,0.1,238.0,0.17,79.1,5839.53
4311,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,NO,7,51,76,61500,17,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,3.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,24,BUENO,LENTO,0,61.67,0.0,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33,61.67,0.0,0.0,0.0,32.77,23.61,28.18,9.16,16499.64,0.22,316.1,0.22,83.94,32.51,23.16,27.84,9.35,23989.18,0.14,172.6,0.1,83.06,31.67,23.4,27.54,8.27,14265.3,0.0,131.9,0.08,83.23,6157.44
2901,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,46,78,60000,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,12,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25,LENTO A MUY LENTO,NINGUNO,0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,24.82,28.46,7.29,13956.84,0.02,98.0,0.1,88.2,33.27,25.08,29.17,8.19,22720.54,0.19,163.8,0.07,83.37,32.51,24.88,28.7,7.62,11855.04,0.16,15.1,0.03,82.42,4632.56
4205,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Mecanizada,NO,5,48,92,60000,19,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.07,24.19,28.63,8.88,15123.25,0.38,426.4,0.28,79.97,33.32,23.62,28.47,9.7,23832.9,0.24,220.9,0.14,78.6,32.15,22.79,27.47,9.36,18427.75,0.02,357.2,0.23,80.11,7063.95
4157,Manual,NO,Otro,Maiz,SI,Manual,NO,6,50,81,72000,17,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,3,3.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,SI,26,4.0,NO,-1,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,22,BUENO,LENTO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.92,24.02,28.47,8.9,15055.5,0.35,408.0,0.28,80.31,33.21,23.5,28.35,9.71,23870.97,0.21,252.6,0.17,78.56,32.17,22.72,27.45,9.45,15399.83,0.02,257.7,0.18,80.13,7627.91
